order_id,user_id,timestamp,order_date,order_category,has_availed,item_id,rating,feedback,sentiment
1424,1039,2020-05-04 03:39:26,2020-05-04,Lunch,1,5,,,
1425,1016,2020-05-04 04:02:26,2020-05-04,Lunch,1,13,3.0,Brinjal curry is simply delicious,neutral
1426,1026,2020-05-04 05:00:26,2020-05-04,Lunch,1,3,,,
1427,1034,2020-05-04 06:30:26,2020-05-04,Lunch,1,6,,,
1428,1010,2020-05-04 08:20:26,2020-05-04,Lunch,1,11,,,
380,1012,2020-05-04 10:06:26,2020-05-04,Dinner,1,3,,,
381,1022,2020-05-04 11:21:26,2020-05-04,Dinner,1,12,,,
382,1001,2020-05-04 11:29:26,2020-05-04,Dinner,1,12,3.0, good and sufficient meal,neutral
383,1016,2020-05-04 11:34:26,2020-05-04,Dinner,1,12,2.0,"just average, rice should have been boiled little more",neutral
384,1029,2020-05-04 13:18:26,2020-05-04,Dinner,1,3,,,
385,1006,2020-05-04 13:30:26,2020-05-04,Dinner,1,12,,,
386,1030,2020-05-04 13:41:26,2020-05-04,Dinner,1,12,3.0,Loved the taste,positive
387,1002,2020-05-04 13:43:26,2020-05-04,Dinner,1,3,3.0,tasty veg thali. Sambar and rasam were delicious. ,neutral
388,1018,2020-05-04 14:08:26,2020-05-04,Dinner,1,3,,,
389,1035,2020-05-04 14:32:26,2020-05-04,Dinner,1,3,,,
1429,1047,2020-05-04 15:08:26,2020-05-05,Lunch,1,12,3.0,The aroma of the Biryani is enticing. The biryani has generous amounts of paneer and has right consistency of spice levels just like home made.,neutral
390,1032,2020-05-04 15:37:26,2020-05-04,Dinner,1,12,,,
1430,1049,2020-05-04 15:38:26,2020-05-05,Lunch,1,12,,,
1431,1033,2020-05-04 16:08:26,2020-05-05,Lunch,1,14,,,
1432,1012,2020-05-04 16:16:26,2020-05-05,Lunch,1,3,,,
1433,1008,2020-05-04 17:18:26,2020-05-05,Lunch,1,0,,,
1434,1005,2020-05-04 18:16:26,2020-05-05,Lunch,1,5,3.0,Curry is good and Roti's are also fine,neutral
1435,1023,2020-05-04 19:29:26,2020-05-05,Lunch,1,3,3.0,sambar flavor is too good,neutral
1436,1019,2020-05-04 19:29:26,2020-05-05,Lunch,1,3,,,
1437,1014,2020-05-04 22:42:26,2020-05-05,Lunch,1,0,,,
1438,1036,2020-05-05 00:02:26,2020-05-05,Lunch,1,7,2.0,I had ordered Parathas and they were very hard,neutral
1439,1006,2020-05-05 00:48:26,2020-05-05,Lunch,1,14,3.0,"Dal is really good , curry is OK , overall its edible but can be improved",neutral
1440,1035,2020-05-05 01:29:26,2020-05-05,Lunch,1,0,,,
1441,1040,2020-05-05 01:50:26,2020-05-05,Lunch,1,14,,,
1442,1009,2020-05-05 02:15:26,2020-05-05,Lunch,1,7,1.0,The biryani wasn’t hot and it wasn’t flavourful either. They really need to work on it! Meat was undercooked and so was the rice.,neutral
1443,1024,2020-05-05 02:34:26,2020-05-05,Lunch,1,0,3.0,Foods smelled so tempting and taste is equally good,neutral
1444,1027,2020-05-05 02:49:26,2020-05-05,Lunch,1,0,,,
1445,1046,2020-05-05 03:05:26,2020-05-05,Lunch,1,7,,,
1446,1034,2020-05-05 03:09:26,2020-05-05,Lunch,1,3,2.0,not satisfied with taste of food,neutral
1447,1029,2020-05-05 05:46:26,2020-05-05,Lunch,1,1,1.0,"Chicken Biryani was downright terrible however. In front of the rest of the competition, the chicken pieces were nearly nill and the flavor level was bad.",neutral
1448,1007,2020-05-05 07:32:26,2020-05-05,Lunch,1,12,3.0,Chicken pieces in biryani are yummy and tasty,neutral
1449,1028,2020-05-05 07:48:26,2020-05-05,Lunch,1,4,2.0,"no flavor, no taste",negative
1450,1011,2020-05-05 07:53:26,2020-05-05,Lunch,1,0,1.0,egg curry tasted horrible and pungent,neutral
1451,1004,2020-05-05 08:58:26,2020-05-05,Lunch,1,0,3.0,Biryani tasted delicious,positive
391,1041,2020-05-05 10:46:26,2020-05-05,Dinner,1,12,,,
392,1028,2020-05-05 10:57:26,2020-05-05,Dinner,1,3,,,
393,1001,2020-05-05 11:22:26,2020-05-05,Dinner,1,12,,,
394,1032,2020-05-05 12:34:26,2020-05-05,Dinner,1,12,,,
395,1050,2020-05-05 12:53:26,2020-05-05,Dinner,1,12,3.0,Chicken curry is really tasty and rotis are perfect,neutral
396,1016,2020-05-05 13:46:26,2020-05-05,Dinner,1,12,3.0,"Food is delicious, not spicy and not oily.",neutral
397,1018,2020-05-05 13:54:26,2020-05-05,Dinner,1,3,1.0,It felt like watery sambhar there were no veggies.,neutral
398,1029,2020-05-05 14:24:26,2020-05-05,Dinner,1,3,3.0,Curry is yummy,positive
1452,1042,2020-05-05 15:09:26,2020-05-06,Lunch,1,13,3.0, gravy served with biryani which was really tasty,neutral
1453,1043,2020-05-05 15:24:26,2020-05-06,Lunch,1,12,,,
399,1038,2020-05-05 15:28:26,2020-05-05,Dinner,1,3,3.0,Foods smelled so tempting and taste is equally good,neutral
1454,1050,2020-05-05 16:06:26,2020-05-06,Lunch,1,7,,,
1455,1010,2020-05-05 16:54:26,2020-05-06,Lunch,1,13,3.0,Homely food.. Loved it...!!,positive
1456,1011,2020-05-05 17:15:26,2020-05-06,Lunch,1,12,3.0,"I had Thotakura Pappu and Sambar Rice with Bangaladumpa Fry, both are delicious",neutral
1457,1008,2020-05-05 17:24:26,2020-05-06,Lunch,1,6,2.0,"Chicken biryani is not mixed well , either its all rice or too much masala and pieces arent well cooked",neutral
1458,1044,2020-05-05 17:36:26,2020-05-06,Lunch,1,10,,,
1459,1024,2020-05-05 18:05:26,2020-05-06,Lunch,1,5,,,
1460,1040,2020-05-05 18:47:26,2020-05-06,Lunch,1,11,2.0,The dishes are quite spicy that we could not complete it,neutral
1461,1046,2020-05-05 18:47:26,2020-05-06,Lunch,1,3,2.0,"curry is a bit oily , can be improved",neutral
1462,1013,2020-05-05 18:54:26,2020-05-06,Lunch,1,11,2.0,"Chicken biryani is not mixed well , either its all rice or too much masala and pieces arent well cooked",neutral
1463,1035,2020-05-05 20:09:26,2020-05-06,Lunch,1,7,1.0,The biryani wasn’t hot and it wasn’t flavourful either. They really need to work on it! Meat was undercooked and so was the rice.,neutral
1464,1031,2020-05-05 20:56:26,2020-05-06,Lunch,1,5,,,
1465,1017,2020-05-05 21:09:26,2020-05-06,Lunch,1,12,2.0,Biryani was too spicy and felt like eating mirchi rice with no flavour of biryani,neutral
1466,1023,2020-05-05 21:13:26,2020-05-06,Lunch,1,12,,,
1467,1015,2020-05-05 21:13:26,2020-05-06,Lunch,1,9,3.0,"Sambar rice is absolutely delightful, thick and tasty",neutral
1468,1048,2020-05-05 23:06:26,2020-05-06,Lunch,1,8,3.0,Brinjal curry is simply delicious,neutral
1469,1016,2020-05-06 00:31:26,2020-05-06,Lunch,1,8,3.0,Chutney is exceptionally tasty. Baingan curry also too good. ,neutral
1470,1006,2020-05-06 00:38:26,2020-05-06,Lunch,1,8,3.0,"Paneer curry was much better than last time , just the right amount of spice",neutral
1471,1029,2020-05-06 00:42:26,2020-05-06,Lunch,1,13,,,
1472,1020,2020-05-06 00:49:26,2020-05-06,Lunch,1,13,,,
1473,1022,2020-05-06 01:33:26,2020-05-06,Lunch,1,4,,,
1474,1041,2020-05-06 03:10:26,2020-05-06,Lunch,1,12,3.0,Everything tasted amazing,positive
1475,1030,2020-05-06 03:25:26,2020-05-06,Lunch,1,5,,,
1476,1049,2020-05-06 03:50:26,2020-05-06,Lunch,1,9,,,
1477,1014,2020-05-06 03:52:26,2020-05-06,Lunch,1,9,3.0,Chutney is exceptionally tasty. Baingan curry also too good. ,neutral
1478,1028,2020-05-06 05:41:26,2020-05-06,Lunch,1,8,1.0,The biryani wasn’t hot and it wasn’t flavourful either. They really need to work on it! Meat was undercooked and so was the rice.,neutral
1479,1007,2020-05-06 06:02:26,2020-05-06,Lunch,1,12,3.0,Good taste .....gongura rice is good,positive
1480,1003,2020-05-06 07:59:26,2020-05-06,Lunch,1,11,,,
1481,1019,2020-05-06 08:09:26,2020-05-06,Lunch,1,8,,,
1482,1026,2020-05-06 08:12:26,2020-05-06,Lunch,1,6,,,
1483,1033,2020-05-06 08:24:26,2020-05-06,Lunch,1,10,3.0,Curd rice is well mixed and tasted so good ,neutral
1484,1037,2020-05-06 08:34:26,2020-05-06,Lunch,1,7,,,
400,1032,2020-05-06 10:44:26,2020-05-06,Dinner,1,3,2.0,The dishes are quite spicy that we could not complete it,neutral
401,1038,2020-05-06 12:19:26,2020-05-06,Dinner,1,3,1.0,Worst curry ever seen didn't have any salt and huge amount of oil in that,neutral
402,1012,2020-05-06 12:32:26,2020-05-06,Dinner,1,3,3.0,Great food . delicious,positive
403,1035,2020-05-06 12:46:26,2020-05-06,Dinner,1,12,,,
404,1030,2020-05-06 12:49:26,2020-05-06,Dinner,1,3,,,
405,1002,2020-05-06 13:04:26,2020-05-06,Dinner,1,3,,,
406,1029,2020-05-06 13:19:26,2020-05-06,Dinner,1,3,,,
407,1046,2020-05-06 13:41:26,2020-05-06,Dinner,1,3,3.0, good and sufficient meal,neutral
408,1014,2020-05-06 14:24:26,2020-05-06,Dinner,1,3,,,
409,1041,2020-05-06 14:28:26,2020-05-06,Dinner,1,12,3.0,Biryani is so divine,positive
410,1025,2020-05-06 14:32:26,2020-05-06,Dinner,1,3,3.0,"Paneer curry was much better than last time , just the right amount of spice",neutral
1485,1033,2020-05-06 15:02:26,2020-05-07,Lunch,1,7,,,
1486,1045,2020-05-06 15:27:26,2020-05-07,Lunch,1,2,2.0,The food was so spicy that we were not able to eat what we had ordered.,neutral
1487,1018,2020-05-06 15:42:26,2020-05-07,Lunch,1,4,1.0,"roti isn’t hot, and the chicken curry served had a peculiar odor.",neutral
1488,1025,2020-05-06 17:36:26,2020-05-07,Lunch,1,2,2.0,Food is average and rotis were burnt,neutral
1489,1029,2020-05-06 18:12:26,2020-05-07,Lunch,1,12,,,
1490,1024,2020-05-06 18:19:26,2020-05-07,Lunch,1,12,,,
1491,1034,2020-05-06 18:35:26,2020-05-07,Lunch,1,14,,,
1492,1015,2020-05-06 21:27:26,2020-05-07,Lunch,1,0,,,
1493,1047,2020-05-06 21:50:26,2020-05-07,Lunch,1,3,,,
1494,1041,2020-05-06 22:46:26,2020-05-07,Lunch,1,1,3.0, gravy served with biryani which was really tasty,neutral
1495,1039,2020-05-06 23:09:26,2020-05-07,Lunch,1,5,3.0,Chicken pieces in biryani are yummy and tasty,neutral
1496,1002,2020-05-06 23:17:26,2020-05-07,Lunch,1,5,3.0,Food is awesome,positive
1497,1016,2020-05-07 00:24:26,2020-05-07,Lunch,1,0,1.0,Paneer Curry tasted awful and smelled bad.,negative
1498,1005,2020-05-07 01:19:26,2020-05-07,Lunch,1,12,,,
1499,1009,2020-05-07 01:48:26,2020-05-07,Lunch,1,2,,,
1500,1014,2020-05-07 02:11:26,2020-05-07,Lunch,1,7,,,
1501,1001,2020-05-07 02:24:26,2020-05-07,Lunch,1,0,3.0,"Food is delicious, not spicy and not oily.",neutral
1502,1049,2020-05-07 04:20:26,2020-05-07,Lunch,1,12,3.0,Foods smelled so tempting and taste is equally good,neutral
1503,1021,2020-05-07 05:05:26,2020-05-07,Lunch,1,4,,,
1504,1012,2020-05-07 05:15:26,2020-05-07,Lunch,1,1,,,
1505,1043,2020-05-07 05:19:26,2020-05-07,Lunch,1,7,,,
1506,1048,2020-05-07 06:58:26,2020-05-07,Lunch,1,5,,,
1507,1007,2020-05-07 07:03:26,2020-05-07,Lunch,1,2,2.0,food is ok taste can be improved.,positive
1508,1023,2020-05-07 07:37:26,2020-05-07,Lunch,1,2,,,
1509,1013,2020-05-07 08:26:26,2020-05-07,Lunch,1,2,,,
411,1035,2020-05-07 10:35:26,2020-05-07,Dinner,1,3,,,
412,1020,2020-05-07 10:47:26,2020-05-07,Dinner,1,3,3.0,"Biryani is mouthwatering , chicken is well cooked",neutral
413,1012,2020-05-07 12:53:26,2020-05-07,Dinner,1,3,3.0,Good taste .....gongura rice is good,positive
414,1038,2020-05-07 12:55:26,2020-05-07,Dinner,1,12,1.0,Parotta was not fresh and the chicken curry provided had a weird smell.,neutral
415,1029,2020-05-07 13:15:26,2020-05-07,Dinner,1,3,3.0,perfect veggie food. Absolutely loved the spicy tangy food,positive
416,1022,2020-05-07 13:32:26,2020-05-07,Dinner,1,12,,,
417,1041,2020-05-07 13:42:26,2020-05-07,Dinner,1,3,,,
418,1046,2020-05-07 13:48:26,2020-05-07,Dinner,1,3,,,
1510,1041,2020-05-07 15:03:26,2020-05-08,Lunch,1,2,,,
1511,1029,2020-05-07 15:14:26,2020-05-08,Lunch,1,2,,,
1512,1033,2020-05-07 16:00:26,2020-05-08,Lunch,1,2,,,
1513,1043,2020-05-07 16:11:26,2020-05-08,Lunch,1,0,,,
1514,1021,2020-05-07 16:27:26,2020-05-08,Lunch,1,1,,,
1515,1030,2020-05-07 16:46:26,2020-05-08,Lunch,1,0,1.0,"roti isn’t hot, and the chicken curry served had a peculiar odor.",neutral
1516,1006,2020-05-07 17:28:26,2020-05-08,Lunch,1,2,1.0,Worst curry ever seen didn't have any salt and huge amount of oil in that,neutral
1517,1032,2020-05-07 18:44:26,2020-05-08,Lunch,1,0,,,
1518,1015,2020-05-07 18:54:26,2020-05-08,Lunch,1,0,1.0,completely frustrated with the taste and nature of the food,neutral
1519,1037,2020-05-07 19:29:26,2020-05-08,Lunch,1,2,2.0,utterly disappointed with the taste and quality of the food,neutral
1520,1005,2020-05-07 19:42:26,2020-05-08,Lunch,1,2,3.0,Loved the taste,positive
1521,1020,2020-05-07 20:32:26,2020-05-08,Lunch,1,0,,,
1522,1004,2020-05-07 20:43:26,2020-05-08,Lunch,1,2,3.0,Homely food.. Loved it...!!,positive
1523,1012,2020-05-07 20:44:26,2020-05-08,Lunch,1,2,,,
1524,1049,2020-05-07 20:49:26,2020-05-08,Lunch,1,0,,,
1525,1046,2020-05-07 20:50:26,2020-05-08,Lunch,1,0,,,
1526,1001,2020-05-07 21:04:26,2020-05-08,Lunch,1,1,,,
1527,1016,2020-05-07 21:06:26,2020-05-08,Lunch,1,2,3.0,Curry was tasty with good amount of paneer,neutral
1528,1035,2020-05-07 21:23:26,2020-05-08,Lunch,1,0,1.0,Food tasted so bland,neutral
1529,1022,2020-05-07 21:32:26,2020-05-08,Lunch,1,2,,,
1530,1002,2020-05-07 22:04:26,2020-05-08,Lunch,1,1,3.0,potato fry taste was super feels like homemade ,positive
1531,1031,2020-05-07 22:32:26,2020-05-08,Lunch,1,2,3.0,Delicious food,positive
1532,1040,2020-05-07 23:00:26,2020-05-08,Lunch,1,2,3.0,Excellent taste and quality food,neutral
1533,1008,2020-05-08 00:19:26,2020-05-08,Lunch,1,2,,,
1534,1025,2020-05-08 00:25:26,2020-05-08,Lunch,1,0,,,
1535,1011,2020-05-08 00:30:26,2020-05-08,Lunch,1,1,2.0,Food is average and rotis were burnt,neutral
1536,1039,2020-05-08 01:36:26,2020-05-08,Lunch,1,1,,,
1537,1038,2020-05-08 01:41:26,2020-05-08,Lunch,1,2,2.0,the quantity of pulao and chicken curry was completely less compared to their starting time.,neutral
1538,1019,2020-05-08 02:25:26,2020-05-08,Lunch,1,1,2.0,The dishes are quite spicy that we could not complete it,neutral
1539,1034,2020-05-08 03:00:26,2020-05-08,Lunch,1,1,,,
1540,1023,2020-05-08 03:17:26,2020-05-08,Lunch,1,1,3.0,Chutney is exceptionally tasty. Baingan curry also too good. ,neutral
1541,1014,2020-05-08 03:18:26,2020-05-08,Lunch,1,2,3.0,"I really liked dal, sambar, rasam.",neutral
1542,1045,2020-05-08 03:34:26,2020-05-08,Lunch,1,2,1.0,It felt like watery sambhar there were no veggies.,neutral
1543,1024,2020-05-08 04:15:26,2020-05-08,Lunch,1,1,,,
1544,1028,2020-05-08 04:49:26,2020-05-08,Lunch,1,1,1.0,Food tasted so bland,neutral
1545,1036,2020-05-08 05:03:26,2020-05-08,Lunch,1,0,3.0,Egg curry is ok.,neutral
1546,1009,2020-05-08 06:02:26,2020-05-08,Lunch,1,2,,,
1547,1017,2020-05-08 06:17:26,2020-05-08,Lunch,1,0,3.0,"the taste is quite good, quantity is sufficient",neutral
1548,1047,2020-05-08 06:20:26,2020-05-08,Lunch,1,1,,,
1549,1044,2020-05-08 06:21:26,2020-05-08,Lunch,1,2,3.0,Food is tasty and delicious,neutral
1550,1026,2020-05-08 06:33:26,2020-05-08,Lunch,1,2,3.0,Whole meal is appetizing,neutral
1551,1018,2020-05-08 06:40:26,2020-05-08,Lunch,1,1,1.0,egg curry tasted horrible and pungent,neutral
1552,1010,2020-05-08 07:31:26,2020-05-08,Lunch,1,2,,,
1553,1013,2020-05-08 08:01:26,2020-05-08,Lunch,1,0,2.0,Raitha served with biryani is watery. ,neutral
1554,1003,2020-05-08 08:31:26,2020-05-08,Lunch,1,2,,,
419,1032,2020-05-08 10:44:26,2020-05-08,Dinner,1,12,,,
420,1018,2020-05-08 11:06:26,2020-05-08,Dinner,1,3,2.0,Biryani was too spicy and felt like eating mirchi rice with no flavour of biryani,neutral
421,1038,2020-05-08 11:12:26,2020-05-08,Dinner,1,12,2.0,food is ok taste can be improved.,positive
422,1041,2020-05-08 12:23:26,2020-05-08,Dinner,1,3,,,
423,1016,2020-05-08 13:01:26,2020-05-08,Dinner,1,3,,,
424,1046,2020-05-08 13:08:26,2020-05-08,Dinner,1,3,,,
425,1029,2020-05-08 13:56:26,2020-05-08,Dinner,1,12,2.0,The dishes are quite spicy that we could not complete it,neutral
426,1002,2020-05-08 14:28:26,2020-05-08,Dinner,1,3,,,
427,1022,2020-05-08 14:48:26,2020-05-08,Dinner,1,3,1.0,Tasty was very bad.. got annoying smell from dish,neutral
428,1006,2020-05-08 15:45:26,2020-05-08,Dinner,1,3,,,
1555,1004,2020-05-10 15:56:26,2020-05-11,Lunch,1,10,3.0,"Biryani is mouthwatering , chicken is well cooked",neutral
1556,1032,2020-05-10 16:54:26,2020-05-11,Lunch,1,3,2.0,The dishes are quite spicy that we could not complete it,neutral
1557,1044,2020-05-10 16:57:26,2020-05-11,Lunch,1,4,,,
1558,1019,2020-05-10 17:22:26,2020-05-11,Lunch,1,5,,,
1559,1036,2020-05-10 17:30:26,2020-05-11,Lunch,1,12,,,
1560,1028,2020-05-10 17:43:26,2020-05-11,Lunch,1,9,,,
1561,1029,2020-05-10 17:57:26,2020-05-11,Lunch,1,9,3.0,The food is tasty and looks healthy.,neutral
1562,1002,2020-05-10 17:58:26,2020-05-11,Lunch,1,4,,,
1563,1022,2020-05-10 18:32:26,2020-05-11,Lunch,1,12,,,
1564,1014,2020-05-10 18:33:26,2020-05-11,Lunch,1,6,3.0,Biryani tasted delicious,positive
1565,1039,2020-05-10 19:22:26,2020-05-11,Lunch,1,11,3.0,flavorful,neutral
1566,1040,2020-05-10 20:21:26,2020-05-11,Lunch,1,7,3.0,"I really liked dal, sambar, rasam.",neutral
1567,1030,2020-05-10 20:56:26,2020-05-11,Lunch,1,4,1.0,The food was not good at all. No balance in the flavours and the chicken smells raw.,neutral
1568,1024,2020-05-10 21:10:26,2020-05-11,Lunch,1,6,2.0,utterly disappointed with the taste and quality of the food,neutral
1569,1041,2020-05-10 21:43:26,2020-05-11,Lunch,1,13,1.0,The food was not good at all. No balance in the flavours and the chicken smells raw.,neutral
1570,1007,2020-05-10 22:12:26,2020-05-11,Lunch,1,13,,,
1571,1025,2020-05-10 23:23:26,2020-05-11,Lunch,1,3,,,
1572,1015,2020-05-10 23:28:26,2020-05-11,Lunch,1,4,,,
1573,1045,2020-05-11 00:20:26,2020-05-11,Lunch,1,8,3.0,"Sambar rice is absolutely delightful, thick and tasty",neutral
1574,1048,2020-05-11 00:23:26,2020-05-11,Lunch,1,10,,,
1575,1013,2020-05-11 01:12:26,2020-05-11,Lunch,1,11,2.0,"Food is not cooked properly and taste is bad. Roti's are burnt too much it became like papad , chicken curry is very hard to eat",neutral
1576,1035,2020-05-11 01:29:26,2020-05-11,Lunch,1,13,,,
1577,1050,2020-05-11 02:49:26,2020-05-11,Lunch,1,11,,,
1578,1008,2020-05-11 02:52:26,2020-05-11,Lunch,1,9,,,
1579,1005,2020-05-11 02:58:26,2020-05-11,Lunch,1,12,,,
1580,1046,2020-05-11 03:23:26,2020-05-11,Lunch,1,8,,,
1581,1006,2020-05-11 03:44:26,2020-05-11,Lunch,1,3,1.0,Paneer Curry tasted awful and smelled bad.,negative
1582,1047,2020-05-11 04:01:26,2020-05-11,Lunch,1,9,,,
1584,1021,2020-05-11 04:49:26,2020-05-11,Lunch,1,9,3.0,"the taste is quite good, quantity is sufficient",neutral
1583,1049,2020-05-11 04:49:26,2020-05-11,Lunch,1,5,,,
1585,1011,2020-05-11 06:14:26,2020-05-11,Lunch,1,9,3.0,sambar flavor is too good,neutral
1586,1031,2020-05-11 06:58:26,2020-05-11,Lunch,1,5,,,
1587,1009,2020-05-11 06:59:26,2020-05-11,Lunch,1,12,,,
1588,1043,2020-05-11 07:41:26,2020-05-11,Lunch,1,4,1.0,tasteless and worthless Biryani,neutral
1589,1003,2020-05-11 08:04:26,2020-05-11,Lunch,1,12,,,
1590,1027,2020-05-11 08:10:26,2020-05-11,Lunch,1,5,,,
1591,1018,2020-05-11 08:43:26,2020-05-11,Lunch,1,12,3.0,Everything tasted amazing,positive
1592,1016,2020-05-11 08:46:26,2020-05-11,Lunch,1,10,2.0,utterly disappointed with the taste and quality of the food,neutral
1593,1001,2020-05-11 08:48:26,2020-05-11,Lunch,1,8,2.0,Dal is inedible and unworthy.,neutral
429,1012,2020-05-11 10:05:26,2020-05-11,Dinner,1,3,3.0,food is delectable,positive
430,1020,2020-05-11 10:07:26,2020-05-11,Dinner,1,12,3.0,Curry is good and Roti's are also fine,neutral
431,1025,2020-05-11 10:38:26,2020-05-11,Dinner,1,12,,,
432,1041,2020-05-11 11:09:26,2020-05-11,Dinner,1,3,,,
433,1002,2020-05-11 11:12:26,2020-05-11,Dinner,1,3,,,
434,1035,2020-05-11 11:58:26,2020-05-11,Dinner,1,12,3.0,Curry is good and Roti's are also fine,neutral
435,1006,2020-05-11 13:02:26,2020-05-11,Dinner,1,12,,,
436,1029,2020-05-11 14:27:26,2020-05-11,Dinner,1,3,,,
437,1001,2020-05-11 14:37:26,2020-05-11,Dinner,1,3,,,
1594,1030,2020-05-11 17:16:26,2020-05-12,Lunch,1,5,,,
1595,1009,2020-05-11 18:02:26,2020-05-12,Lunch,1,3,3.0,Curd rice is well mixed and tasted so good ,neutral
1596,1037,2020-05-11 18:58:26,2020-05-12,Lunch,1,7,,,
1597,1035,2020-05-11 21:36:26,2020-05-12,Lunch,1,12,,,
1598,1050,2020-05-11 22:57:26,2020-05-12,Lunch,1,14,,,
1599,1046,2020-05-11 23:04:26,2020-05-12,Lunch,1,3,,,
1600,1014,2020-05-11 23:26:26,2020-05-12,Lunch,1,14,1.0,paneer butter masala and roti's were pathetic,neutral
1601,1001,2020-05-11 23:48:26,2020-05-12,Lunch,1,3,,,
1602,1043,2020-05-12 02:48:26,2020-05-12,Lunch,1,14,1.0,Pulao was way below Mark,neutral
1603,1023,2020-05-12 03:11:26,2020-05-12,Lunch,1,14,1.0,Parotta was not fresh and the chicken curry provided had a weird smell.,neutral
1604,1020,2020-05-12 03:19:26,2020-05-12,Lunch,1,2,3.0,The food is tasty and looks healthy.,neutral
1605,1049,2020-05-12 03:37:26,2020-05-12,Lunch,1,14,1.0,Pulao was way below Mark,neutral
1606,1031,2020-05-12 04:12:26,2020-05-12,Lunch,1,4,3.0,"Food is delicious, not spicy and not oily.",neutral
1607,1006,2020-05-12 04:56:26,2020-05-12,Lunch,1,12,,,
1608,1041,2020-05-12 05:22:26,2020-05-12,Lunch,1,12,3.0,Curry is yummy,positive
1609,1019,2020-05-12 05:44:26,2020-05-12,Lunch,1,7,,,
1610,1024,2020-05-12 06:18:26,2020-05-12,Lunch,1,2,,,
1611,1045,2020-05-12 06:31:26,2020-05-12,Lunch,1,12,3.0,Everything tasted amazing,positive
1612,1012,2020-05-12 07:23:26,2020-05-12,Lunch,1,4,2.0,utterly disappointed with the taste and quality of the food,neutral
1613,1007,2020-05-12 08:48:26,2020-05-12,Lunch,1,4,,,
438,1020,2020-05-12 10:16:26,2020-05-12,Dinner,1,12,,,
440,1018,2020-05-12 11:14:26,2020-05-12,Dinner,1,12,,,
439,1046,2020-05-12 11:14:26,2020-05-12,Dinner,1,3,3.0,Foods smelled so tempting and taste is equally good,neutral
441,1012,2020-05-12 11:29:26,2020-05-12,Dinner,1,3,1.0,Tasty was very bad.. got annoying smell from dish,neutral
442,1027,2020-05-12 11:51:26,2020-05-12,Dinner,1,3,,,
443,1035,2020-05-12 12:33:26,2020-05-12,Dinner,1,3,,,
444,1050,2020-05-12 13:18:26,2020-05-12,Dinner,1,12,2.0,"curry is a bit oily , can be improved",neutral
445,1014,2020-05-12 14:25:26,2020-05-12,Dinner,1,12,3.0,Thali is simple and tasty.,neutral
1614,1008,2020-05-12 15:00:26,2020-05-13,Lunch,1,4,,,
1615,1039,2020-05-12 15:28:26,2020-05-13,Lunch,1,10,,,
